99498	3
99511	3
99606	1
99607	1
99684	4
99691	2
99698	3
99747	1
99772	3
99880	5
99923	7
99940	3
100072	2
100079	3
100090	2
100143	2
100170	1
100226	1
100372	5
100460	5
100467	1
100802	4
100825	1
100856	4
101115	4
101179	1
101196	1
101211	1
101214	2
101231	1
101261	1
101412	1
101467	2
101564	3
101584	2
101607	5
101634	1
101651	2
101787	2
101828	3
101893	4
101906	3
101966	1
101991	3
102009	3
102014	5
102076	3
102118	5
102138	4
102212	1
102264	1
102341	6
102360	3
102452	3
102457	1
102476	1
102563	1
102612	5
102655	4
102732	2
102747	2
102788	1
102827	2
102836	2
102893	2
103007	2
103052	5
103119	3
103229	4
103243	5
103264	1
103293	2
103369	2
103390	1
103513	4
103518	2
103576	1
103632	4
103678	6
103743	2
103840	3
103900	2
103975	3
104134	3
104158	1
104173	3
104259	4
104290	3
104350	4
104357	1
104391	1
104453	4
104486	6
104524	3
104545	5
104578	4
104604	1
104633	5
104675	4
104786	1
104789	2
104824	5
104969	5
104972	3
104986	1
105003	1
105068	3
105081	3
105082	1
105126	1
105137	4
105210	1
105213	1
105218	1
105225	3
105353	5
105425	1
105439	2
105531	5
105538	1
105581	5
105679	3
105740	1
105803	4
105893	1
106033	3
106050	2
106092	4
106189	3
106214	1
106276	1
106308	3
106338	3
106353	2
106392	1
106446	6
106462	2
106487	4
106529	5
106534	5
106553	6
106618	6
106645	5
106816	1
106877	6
106910	1
107004	6
107037	2
107090	1
107131	4
107138	4
107213	5
107257	3
107330	4
107370	4
107377	3
107426	6
107446	1
107482	1
107653	1
107732	4
107784	1
107936	1
107941	4
107958	1
108058	4
108137	1
108142	4
108145	3
108206	5
108207	3
108221	1
108263	6
108314	5
108373	3
108412	5
108499	2
108566	1
108630	5
108678	4
108763	3
108859	3
108929	3
108950	1
108983	4
109007	3
109040	1
109080	3
109125	2
109370	3
109389	3
109392	1
109411	1
109456	3
109487	5
109498	6
109509	1
109538	1
109541	2
109586	4
109602	4
109603	4
109641	5
109664	4
109692	3
109695	3
109731	5
109824	6
109825	1
109838	3
109893	5
109902	1
109964	1
110058	1
110063	3
110088	5
110114	5
110146	5
110202	1
110285	2
110320	1
110327	1
110369	3
110422	3
110437	5
110442	1
110509	4
110561	1
110562	1
110588	1
110702	1
110886	2
110923	1
110948	4
110996	5
111015	5
111058	3
111135	5
111140	3
111174	5
111191	2
111194	5
111300	3
111366	1
111397	3
111445	4
111654	7
111709	1
111799	1
111818	2
111889	1
111904	1
111976	5
112137	1
112221	4
112226	5
112243	4
112278	1
112339	3
112384	5
112397	5
112416	2
112483	1
112488	4
112533	2
112629	1
112632	4
112635	2
112730	1
112733	6
112825	1
112933	5
112974	4
113060	6
113170	1
113221	1
113361	1
113380	2
113414	2
113429	4
113440	5
113619	5
113822	1
113939	4
113948	6
114064	5
114141	1
114164	6
114173	4
114212	1
114238	2
114256	4
114287	3
114330	4
114395	3
114404	3
114520	1
114774	5
114775	1
114869	1
114978	1
115023	1
115026	5
115164	5
115189	5
115224	4
115295	6
115335	3
115366	2
115471	5
115472	2
115563	4
115598	2
115601	3
115602	2
115740	1
115743	5
115764	5
115953	4
115964	2
115969	3
116074	5
116258	3
116287	6
116415	3
116484	5
116514	2
116634	4
116782	3
116817	3
116830	4
116885	3
116949	4
117006	1
117013	1
117156	4
117291	6
117304	3
117309	4
117348	1
117409	4
117410	1
117411	5
117456	1
117514	3
117515	1
117574	5
117697	1
117702	5
117819	1
118012	3
118071	2
118084	1
118142	1
118221	2
118248	1
118263	4
118310	2
118443	1
118463	2
118560	1
118613	3
118674	6
118682	2
118775	1
118804	4
118823	1
118877	1
118894	1
118960	4
118961	2
119000	4
119090	4
119107	2
119206	6
119250	1
119440	1
119511	1
119613	1
119685	6
119714	1
119743	1
119754	2
119828	1
119870	1
119871	3
119886	2
119913	1
120017	4
120103	4
120115	3
120126	3
120135	4
120172	5
120188	3
120280	3
120332	3
120484	3
120499	1
120506	1
120525	4
120604	5
120619	1
120743	1
120766	1
120785	1
120857	1
121009	2
121016	1
121108	4
121165	1
121216	1
121260	2
121304	5
121387	3
121392	5
121422	1
121491	2
121500	4
121553	6
121577	6
121642	3
121731	2
121752	2
121753	5
121845	5
121892	1
122037	1
122126	3
122151	4
122219	1
122329	6
122427	3
122550	1
122690	5
122833	2
122840	1
122964	4
122965	3
123001	6
123020	1
123035	2
123121	1
123138	3
123177	2
123184	1
123198	5
123249	5
123374	3
123419	1
123492	3
123558	1
123566	1
123573	5
123639	3
123666	1
123759	1
123792	5
123858	1
123940	6
123999	3
124031	5
124065	6
124167	2
124176	1
124358	1
124427	2
124432	5
124446	6
124505	1
124520	2
124647	1
124656	2
124663	1
124860	2
124869	1
124936	1
124947	2
125006	4
125017	2
125018	1
125126	2
125209	2
125355	1
125360	1
125503	6
125523	1
125544	4
125595	2
125605	3
125647	3
125753	2
125874	3
125900	1
125982	4
126024	4
126068	3
126081	2
126109	5
126136	1
126325	6
126401	3
126433	6
126500	3
126552	4
126575	6
126602	2
126709	3
126714	4
126868	4
126887	5
126938	2
126943	3
126972	2
126973	2
127289	2
127384	3
127409	1
127412	1
127431	1
127466	4
127469	3
127591	4
127642	6
127643	4
127724	3
127725	3
127757	2
127777	1
127814	7
127845	3
127903	1
127918	5
128118	5
128165	1
128242	3
128265	3
128276	3
128405	4
128426	3
128469	6
128541	4
128548	5
128692	4
128876	2
128911	1
128950	1
129022	1
129095	1
129169	2
129186	4
129267	1
129386	1
129399	1
129422	3
129435	4
129451	1
129483	4
129504	6
129517	3
129551	4
129566	1
129615	2
129806	1
129847	2
129852	1
129951	3
129958	1
130006	3
130033	2
130063	3
130158	3
130243	2
130258	3
130338	6
130355	3
130369	5
130415	3
130480	1
130534	7
130549	2
130552	3
130766	1
130825	1
130856	6
130879	6
130913	3
130979	3
131002	1
131050	2
131229	1
131270	1
131343	2
131348	3
131385	3
131390	1
131407	4
131482	3
131541	3
131544	2
131571	6
131658	1
131715	3
131844	1
131927	1
132170	6
132175	5
132230	1
132286	3
132324	1
132333	2
132351	2
132493	2
132498	3
132519	3
132641	2
132808	4
132843	1
133010	2
133039	1
133239	1
133251	6
133297	4
133344	1
133380	1
133404	4
133631	1
133632	5
133695	1
134057	1
134172	5
134199	1
134223	2
134359	2
134461	5
134487	3
134567	6
134648	3
134813	4
135031	4
135051	2
135081	1
135221	5
135342	3
135498	6
135601	6
135639	3
135668	5
135827	4
135997	4
136000	1
136029	3
136079	3
136134	1
136194	1
136195	5
136208	3
136237	2
136286	1
136308	6
136309	1
136315	1
136365	1
136464	2
136539	1
136568	5
136603	4
136647	6
136658	1
136687	3
136688	1
136735	5
136888	1
136899	5
137063	6
137104	1
137115	4
137226	2
137261	1
137294	2
137351	3
137356	4
137377	1
137459	2
137510	6
137560	1
137597	1
137606	2
137643	1
137648	5
137728	2
137796	3
137815	2
137832	5
137849	2
137852	5
137869	3
137891	2
137936	2
137963	6
138008	3
138015	1
138043	1
138078	5
138139	1
138200	3
138233	3
138356	3
138361	3
138392	3
138437	1
138495	2
138536	3
138629	6
138646	1
138701	1
138860	2
138871	3
138896	3
138903	5
138924	2
138998	3
139087	2
139185	1
139327	3
139350	5
139370	1
139373	4
139402	4
139641	2
139722	3
139927	1
140053	1
140128	5
140135	1
140188	4
140222	3
140272	6
140342	1
140367	4
140432	3
140489	1
140494	4
140580	1
140657	3
140668	4
140704	2
140799	1
140937	5
141079	3
141090	1
141181	3
141209	5
141236	6
141443	3
141468	3
141541	5
141942	4
142033	1
142038	2
142062	4
142080	1
142101	5
142142	2
142225	2
142236	2
142354	2
142596	3
142621	1
142687	2
142747	3
142845	5
142876	1
142885	5
143049	2
143072	6
143533	6
143553	1
143615	5
143662	3
143667	5
143690	5
143886	2
143959	3
144194	3
144243	2
144246	2
144251	5
144266	5
144267	3
144302	4
144357	1
144498	1
144585	6
144734	5
144739	1
144740	1
144769	2
144860	1
144863	2
144921	2
144986	1
145057	5
145070	1
145081	5
145127	1
145144	3
145211	1
145212	3
145316	3
145379	1
145389	1
145456	1
145482	1
145485	3
145492	4
145499	4
145670	1
145671	3
145800	6
145801	3
145810	3
145873	1
146055	1
146108	3
146302	6
146307	6
146370	2
146441	3
146446	1
146457	6
146528	1
146729	6
146784	1
146861	6
146876	3
146901	1
146929	4
146978	5
146985	1
146990	2
147031	3
147062	3
147077	5
147110	6
147117	1
147251	1
147320	4
147343	2
147437	2
147480	3
147487	1
147534	5
147553	1
147572	4
147753	2
147762	1
147887	1
147932	3
148001	3
148014	4
148256	2
148289	2
148302	5
148313	1
148361	4
148432	1
148455	1
148465	1
148471	2
148594	6
148660	2
148673	1
148698	1
148737	1
148819	1
148859	1
148886	5
148957	1
148987	2
148990	6
149112	1
149237	4
149266	1
149267	1
149296	1
149437	1
149469	3
149758	1
149773	6
149926	1
150085	1
150131	4
150168	2
150189	4
150247	6
150303	1
150320	1
150328	3
150333	5
150335	4
150336	4
150359	6
150424	4
150465	3
150504	1
150610	2
150718	3
150824	1
150835	1
150952	6
150957	3
151052	1
151053	1
151119	2
151153	1
151182	4
151189	3
151190	3
151216	2
151269	1
151413	2
151480	1
151497	4
151557	1
151568	5
151635	3
151666	2
151677	2
151834	2
151855	1
151958	2
152013	4
152063	1
152085	1
152092	2
152104	2
152215	2
152243	2
152276	5
152353	3
152410	5
152431	5
152723	4
152820	5
152845	6
152903	2
152906	1
152954	1
153005	1
153006	1
153055	1
153124	6
153184	1
153245	2
153246	4
153379	5
153504	3
153666	3
153731	1
153785	5
153805	1
153891	1
153953	4
154017	3
154116	4
154121	2
154144	1
154165	3
154184	4
154266	1
154359	5
154398	1
154475	3
154519	2
154546	1
154617	3
154796	1
154851	6
154904	1
154917	7
154928	3
155053	5
155137	1
155301	4
155334	3
155402	1
155448	2
155457	3
155462	6
155475	1
155478	3
155522	1
155523	1
155591	1
155772	5
155787	4
155852	1
155864	3
156079	1
156137	4
156308	6
156331	1
156343	5
156344	1
156378	3
156385	4
156410	1
156439	2
156639	6
156738	4
156786	5
156885	2
156886	2
156947	2
156972	1
157115	1
157266	5
157297	1
157515	6
157919	1
158044	1
158131	1
158152	2
158190	3
158253	3
158276	1
158353	2
158616	3
158713	3
158760	3
158990	5
159023	2
159094	3
159171	1
159198	1
159205	5
159208	2
159296	3
159326	1
159337	5
159386	1
159412	2
159415	1
159432	3
159445	2
159460	3
159570	2
159639	1
159644	1
159680	6
159750	2
159820	3
159859	3
159872	2
159954	3
159961	1
160006	1
160041	1
160044	1
160146	2
160153	1
160176	1
160307	2
160375	5
160388	4
160417	2
160462	5
160653	4
160682	4
160697	5
160773	1
160842	1
160851	2
160891	2
160947	2
161001	1
161018	2
161059	6
161121	1
161194	2
161235	5
161288	3
161439	6
161459	3
161510	4
161677	2
161721	3
161774	1
161779	5
161810	4
161890	1
161901	2
161926	6
161969	1
162056	4
162488	3
162512	5
162540	1
162581	1
162615	1
162632	3
162689	4
162746	4
162783	3
162934	3
162985	2
163050	2
163097	3
163098	1
163329	1
163399	1
163466	2
163531	3
163546	1
163577	2
163682	3
163832	1
164032	6
164220	1
164285	6
164342	4
164449	1
164508	1
164668	1
164698	2
164699	6
164775	1
165018	3
165053	3
165109	1
165152	1
165168	1
165169	1
165232	5
165264	4
165289	5
165290	3
165313	1
165377	2
165504	1
165551	6
165562	1
165694	1
165727	4
165740	1
165824	3
165918	5
165968	4
165977	3
165982	1
166164	1
166260	3
166263	2
166334	1
166375	1
166470	6
166522	1
166586	4
166706	1
166713	3
166763	5
166764	4
166933	3
167058	3
167108	3
167141	4
167177	4
167462	1
167652	1
167733	3
167821	3
167844	1
167854	1
167944	3
168085	2
168183	1
168263	1
